x,y,z
194.008,228.234,0
201.998,226.948,0
202.145,231.848,0
200.574,228.22,0
198.245,227.223,0
192.205,228.411,0
186.778,231.037,0
183.98,232.61,0
182.073,233.65,0
181.008,236.223,0
180.066,236.396,0
177.798,236.751,0
173.193,237.311,0
171.027,237.521,0
162.82,237.903,0
156.031,237.086,0
154.152,236.478,0
151.905,235.331,0
144.009,232.002,0
145.007,232.796,0
145.929,233.478,0
148.157,234.393,0
150.764,234.528,0
153.195,236.778,0
162.87,238.04,0
171.12,236.895,0
172.989,237.143,0
177.93,237.912,0
182.046,236.007,0
187.991,235.277,0
190.874,235.316,0
193.322,234.695,0
194.722,235.855,0
192.046,238.594,0
187.07,240.499,0
180.948,240.741,0
171.017,240.075,0
166.995,241.976,0
157.572,244.679,0
157.666,242.983,0
158.97,241.849,0
166.451,241.12,0
172.383,240.263,0
182.967,240.301,0
185.991,242.806,0
183.106,244.108,0
185.004,243.242,0
185.615,242.198,0
188.553,239.91,0
191.844,238.602,0
193.621,237.623,0
195.359,235.466,0
195.914,233.867,0
199.985,231.984,0
199.985,231.984,5
237.189,252.094,5
237.189,252.094,0
237.189,252.094,0
233.3,255.543,0
231.171,257.446,0
229.832,259.22,0
229.341,260.707,0
229.293,262.009,0
229.433,263.872,0
229.441,266.109,0
227.996,267.928,0
226.981,270.091,0
225.094,273.112,0
222.883,275.824,0
220.018,278.644,0
219.045,279.489,0
215.984,281.912,0
215.984,281.912,5
239.052,281.793,5
239.052,281.793,0
239.052,281.793,0
239.915,284.112,0
241.039,286.265,0
247.889,292.872,0
250.038,293.87,0
254.054,295.021,0
260.24,296.43,0
263.867,297.881,0
267.823,301.05,0
268.951,302.86,0
269.287,314.649,0
267.953,318.878,0
266.985,321.098,0
265.893,323.166,0
263.994,326.136,0
260.993,329.994,0
255.041,335.909,0
251.039,339,0
247.932,341.011,0
242.017,344.007,0
240,344.952,0
246.986,341.162,0
250.035,339.023,0
253.99,335.805,0
260.937,328.863,0
264.021,325.107,0
265.979,322.187,0
267.084,320.156,0
268.024,318.003,0
269,314.854,0
268.904,303.657,0
267.948,301.643,0
263.045,297.71,0
259.121,296.306,0
249.923,293.75,0
246.954,292.501,0
241.093,287.321,0
240.005,285.165,0
238.949,281.836,0
239.003,261.998,0
239.003,261.998,5
253.711,297.914,5
253.711,297.914,0
253.711,297.914,0
260.513,299.846,0
262.396,301.223,0
265.271,305.427,0
265.864,312.634,0
264.829,316.612,0
263.299,320.019,0
261.299,323.212,0
257.998,327.18,0
251.647,332.826,0
248.175,335.332,0
245.998,336.773,0
245.949,336.92,0
249.152,335.25,0
252.857,332.752,0
258.002,328.013,0
261.087,324.121,0
262.979,321.056,0
264.027,318.974,0
264.913,316.844,0
266.033,313.07,0
266.033,313.07,5
274.011,301.064,5
274.011,301.064,0
274.011,301.064,0
275.972,301.887,0
277.829,302.437,0
280.382,303.118,0
284.788,304.664,0
291.979,307.752,0
294.988,308.994,0
298.046,310.116,0
304.963,312.192,0
312.015,313.834,0
316.118,314.648,0
325.88,316.404,0
329.942,317.142,0
333.087,317.748,0
333.087,317.748,5
345.068,323.923,5
345.068,323.923,0
345.068,323.923,0
340.785,323.245,0
336.172,320.861,0
334.245,319.608,0
331.847,318.189,0
329.785,317.258,0
325.992,316.1,0
316.234,314.593,0
312.016,313.986,0
304.811,312.363,0
297.869,310.102,0
292.143,307.767,0
289.327,306.471,0
286.848,305.312,0
284.759,304.546,0
279.112,303.47,0
273.998,301.328,0
271.987,298.878,0
271.987,298.878,5
255.938,210.992,5
255.938,210.992,0
255.938,210.992,0
263.131,211.06,0
265.191,209.959,0
267.07,208.013,0
268.26,204.893,0
269.188,199.084,0
270.473,195.127,0
273.753,187.826,0
275.047,183.957,0
275.901,180.002,0
276.05,162.322,0
275.026,152.898,0
274.083,146.599,0
272.765,142.949,0
269.236,139.862,0
266.887,139.456,0
269.499,138.642,0
270.844,140.219,0
272.229,142.426,0
274.037,146.837,0
275.391,152.762,0
276.313,162.129,0
275.651,179.998,0
274.831,183.994,0
273.675,187.91,0
270.486,196.062,0
269.476,199.108,0
268.568,204.914,0
268.568,204.914,5
248.002,207.988,5
248.002,207.988,0
248.002,207.988,0
247.957,201.097,0
248.058,198.901,0
249.014,192.018,0
249.889,188.964,0
251.111,186.051,0
252.969,182.98,0
253.246,181.134,0
251.498,184.609,0
250.912,186.131,0
