x,y,z
76.7625,59.1679,0
78.5667,58.8045,0
78.5667,58.8045,0
78.5667,58.8045,1
78.5667,58.8045,1
78.6487,58.8697,1
78.6487,58.8697,0
76.6764,59.0904,0
76.1006,59.1789,0
73.3602,59.5358,0
71.9691,59.5641,0
70.5576,59.3895,0
69.1822,58.9337,0
68.4108,58.5129,0
68.4108,58.5129,0
68.4108,58.5129,1
68.4108,58.5129,1
74.8065,55.4137,1
74.8065,55.4137,0
75.3958,54.5798,0
75.655,53.9734,0
76.4151,53.8965,0
77.7053,54.3105,0
79.3194,54.9484,0
80.454,55.2832,0
82.5488,55.3918,0
82.5488,55.3918,0
82.5488,55.3918,1
82.5488,55.3918,1
82.5467,55.3937,1
82.5467,55.3937,0
80.4551,55.3066,0
79.3456,54.8515,0
77.2635,54.4035,0
76.1723,53.9031,0
75.6925,54.3499,0
75.2923,54.8932,0
74.707,55.2929,0
74.2673,55.1865,0
74.3715,54.283,0
74.3715,54.283,0
74.3715,54.283,1
74.3715,54.283,1
74.1367,68.0387,1
74.1367,68.0387,0
74.6127,68.8926,0
74.9069,69.5367,0
75.5316,70.478,0
76.1799,71.1692,0
79.6723,74.5673,0
80.1045,75.2444,0
80.4354,76.19,0
80.4514,76.8461,0
80.1473,77.8451,0
79.6007,78.8668,0
79.0613,79.8024,0
78.6943,80.569,0
78.3505,81.893,0
78.1718,83.4719,0
78.0953,84.0041,0
77.9393,84.6875,0
77.9393,84.6875,0
77.9393,84.6875,1
77.9393,84.6875,1
78.9213,80.23,1
78.9213,80.23,0
79.7376,79.2627,0
80.2768,78.2073,0
80.4788,77.1703,0
80.3997,76.2023,0
79.9476,74.9411,0
79.2897,73.8705,0
76.6804,71.0802,0
75.2274,69.7747,0
74.6769,69.2664,0
74.6769,69.2664,0
74.6769,69.2664,1
74.6769,69.2664,1
72.344,69.7803,1
72.344,69.7803,0
72.6142,69.9578,0
73.7183,70.537,0
75.396,71.5097,0
76.2653,72.4998,0
76.3726,73.2715,0
76.1727,74.0891,0
76.839,75.8519,0
76.839,75.8519,0
76.839,75.8519,1
76.839,75.8519,1
76.789,75.886,1
76.789,75.886,0
76.0954,74.701,0
76.0349,73.78,0
76.0197,73.295,0
75.9063,72.7223,0
75.1617,71.8265,0
74.5774,71.4359,0
73.0476,70.5356,0
71.5846,69.1623,0
71.5846,69.1623,0
71.5846,69.1623,1
71.5846,69.1623,1
68.4396,71.6855,1
68.4396,71.6855,0
67.769,71.9352,0
67.2917,72.0647,0
66.3828,72.2744,0
65.726,72.4566,0
65.0912,72.712,0
64.5388,73.028,0
63.9722,73.4805,0
63.4554,74.0604,0
63.4554,74.0604,0
63.4554,74.0604,1
63.4554,74.0604,1
61.8209,73.1595,1
61.8209,73.1595,0
62.6305,72.7653,0
64.6341,71.4025,0
65.3616,71.0112,0
67.2143,70.8244,0
67.7466,71.0812,0
68.4975,71.7587,0
68.4975,71.7587,0
68.4975,71.7587,1
68.4975,71.7587,1
59.9562,73.1389,1
59.9562,73.1389,0
58.6185,72.0518,0
56.7054,71.3885,0
54.4377,71.5575,0
53.1952,71.9515,0
52.5668,71.9431,0
