x,y,z
0.0832166,0.0512244,0
0.0832166,0.0512244,0.0001
0.0832166,0.0512244,0.0001
0.0825619,0.0546348,0.0001
0.0825619,0.0546348,0
0.081893,0.0546386,0
0.0813948,0.0545342,0
0.0807714,0.0542863,0
0.080106,0.0539026,0
0.0791037,0.053181,0
0.077917,0.0523067,0
0.077222,0.0518813,0
0.0762276,0.0514706,0
0.0762276,0.0514706,0
0.0762276,0.0514706,0.0001
0.0762276,0.0514706,0.0001
0.0783367,0.0539489,0.0001
0.0783367,0.0539489,0
0.077166,0.0530139,0
0.0765506,0.0526108,0
0.0759764,0.0523027,0
0.0751375,0.0519571,0
0.0740707,0.0516459,0
0.0726071,0.0514025,0
0.0694424,0.05177,0
0.0685166,0.0523186,0
0.0675996,0.0533648,0
0.0671283,0.0542574,0
0.0666,0.054901,0
0.0660289,0.0550745,0
0.0650184,0.0547783,0
0.0641512,0.0539314,0
0.0641512,0.0539314,0
0.0641512,0.0539314,0.0001
0.0641512,0.0539314,0.0001
0.0629473,0.0511229,0.0001
0.0629473,0.0511229,0
0.0633124,0.0522627,0
0.0636471,0.0529865,0
0.0644193,0.05413,0
0.064983,0.0546922,0
0.065638,0.0551574,0
0.0670619,0.0556958,0
0.0683501,0.0557131,0
0.0688315,0.0555625,0
0.0693589,0.0552126,0
0.0699367,0.0540115,0
0.0699367,0.0540115,0
0.0699367,0.0540115,0.0001
0.0699367,0.0540115,0.0001
0.0662401,0.0564495,0.0001
0.0662401,0.0564495,0
0.0665628,0.0570997,0
0.0667971,0.0574333,0
0.0671281,0.0578021,0
0.067432,0.0580719,0
0.0681663,0.0585563,0
0.0691001,0.0589624,0
0.0704397,0.0593046,0
0.0718904,0.0594743,0
0.073354,0.0595008,0
0.0761936,0.0592561,0
0.0767625,0.0591679,0
0.0785667,0.0588045,0
0.0785667,0.0588045,0
0.0785667,0.0588045,0.0001
0.0785667,0.0588045,0.0001
0.0786487,0.0588697,0.0001
0.0786487,0.0588697,0
0.0766764,0.0590904,0
0.0761006,0.0591789,0
0.0733602,0.0595358,0
0.0719691,0.0595641,0
0.0705576,0.0593895,0
0.0691822,0.0589337,0
0.0684108,0.0585129,0
0.0684108,0.0585129,0
0.0684108,0.0585129,0.0001
0.0684108,0.0585129,0.0001
0.0748065,0.0554137,0.0001
0.0748065,0.0554137,0
0.0753958,0.0545798,0
0.075655,0.0539734,0
0.0764151,0.0538965,0
0.0777053,0.0543105,0
0.0793194,0.0549484,0
0.080454,0.0552832,0
0.0825488,0.0553918,0
0.0825488,0.0553918,0
0.0825488,0.0553918,0.0001
0.0825488,0.0553918,0.0001
0.0825467,0.0553937,0.0001
0.0825467,0.0553937,0
0.0804551,0.0553066,0
0.0793456,0.0548515,0
0.0772635,0.0544035,0
0.0761723,0.0539031,0
0.0756925,0.0543499,0
0.0752923,0.0548932,0
0.074707,0.0552929,0
0.0742673,0.0551865,0
0.0743715,0.054283,0
0.0743715,0.054283,0
0.0743715,0.054283,0.0001
0.0743715,0.054283,0.0001
0.0741367,0.0680387,0.0001
0.0741367,0.0680387,0
0.0746127,0.0688926,0
0.0749069,0.0695367,0
0.0755316,0.070478,0
0.0761799,0.0711692,0
0.0796723,0.0745673,0
0.0801045,0.0752444,0
0.0804354,0.07619,0
0.0804514,0.0768461,0
0.0801473,0.0778451,0
0.0796007,0.0788668,0
0.0790613,0.0798024,0
0.0786943,0.080569,0
0.0783505,0.081893,0
0.0781718,0.0834719,0
0.0780953,0.0840041,0
0.0779393,0.0846875,0
0.0779393,0.0846875,0
0.0779393,0.0846875,0.0001
0.0779393,0.0846875,0.0001
0.0789213,0.08023,0.0001
0.0789213,0.08023,0
0.0797376,0.0792627,0
0.0802768,0.0782073,0
0.0804788,0.0771703,0
