x,y,z
97.9260,73.2223,0.8000
97.1787,71.5993,0.8000
96.4517,70.1242,0.8000
95.2066,68.1032,0.8000
94.1310,67.1785,0.8000
92.4148,66.5870,0.8000
92.4148,66.5870,0.8000
92.4148,66.5870,1.8000
92.4148,66.5870,1.8000
94.7344,67.1407,1.8000
94.7344,67.1407,0.8000
96.2509,69.2845,0.8000
96.8835,70.4856,0.8000
97.3576,71.4831,0.8000
97.9717,72.7910,0.8000
99.8161,75.9160,0.8000
102.5711,79.0899,0.8000
103.3588,80.2413,0.8000
103.3588,80.2413,0.8000
103.3588,80.2413,1.8000
103.3588,80.2413,1.8000
101.3177,78.9173,1.8000
101.3177,78.9173,0.8000
101.7365,81.2515,0.8000
101.1003,83.7486,0.8000
100.0989,85.7960,0.8000
98.7820,87.6076,0.8000
98.0501,90.5758,0.8000
97.8113,91.2789,0.8000
97.1752,92.1521,0.8000
97.1752,92.1521,0.8000
97.1752,92.1521,1.8000
97.1752,92.1521,1.8000
90.1226,77.9488,1.8000
90.1226,77.9488,0.8000
90.3952,76.9933,0.8000
89.9819,76.1703,0.8000
88.8604,75.3259,0.8000
87.3332,74.6238,0.8000
85.4912,74.1220,0.8000
84.1886,74.0680,0.8000
84.1886,74.0680,0.8000
84.1886,74.0680,1.8000
84.1886,74.0680,1.8000
82.1980,72.3103,1.8000
82.1980,72.3103,0.8000
81.6433,73.0092,0.8000
80.8640,73.6537,0.8000
79.1764,74.5775,0.8000
77.9462,74.9626,0.8000
76.8283,75.0835,0.8000
74.8603,74.3842,0.8000
73.8589,72.2311,0.8000
73.8589,72.2311,0.8000
73.8589,72.2311,1.8000
73.8589,72.2311,1.8000
75.6130,74.8609,1.8000
75.6130,74.8609,0.8000
74.9590,73.2383,0.8000
74.1779,72.4606,0.8000
73.4698,72.5183,0.8000
70.3667,74.6432,0.8000
69.3493,74.9148,0.8000
68.5479,74.3308,0.8000
68.5479,74.3308,0.8000
68.5479,74.3308,1.8000
68.5479,74.3308,1.8000
65.2055,74.2793,1.8000
65.2055,74.2793,0.8000
67.1235,73.5025,0.8000
68.3590,72.7541,0.8000
68.9210,72.3657,0.8000
70.0965,71.5062,0.8000
71.5851,70.4483,0.8000
72.6097,69.8199,0.8000
82.8877,69.9436,0.8000
82.8877,69.9436,0.8000
82.8877,69.9436,1.8000
82.8877,69.9436,1.8000
84.6424,69.9224,1.8000
84.6424,69.9224,0.8000
85.8744,69.9791,0.8000
87.0635,70.3632,0.8000
88.1481,70.9383,0.8000
89.4270,71.6796,0.8000
90.0424,71.9697,0.8000
91.1745,72.2707,0.8000
91.1745,72.2707,0.8000
91.1745,72.2707,1.8000
91.1745,72.2707,1.8000
88.8028,69.0185,1.8000
88.8028,69.0185,0.8000
85.9955,68.7624,0.8000
85.0748,68.7308,0.8000
82.3412,68.5498,0.8000
75.7081,67.0689,0.8000
69.8500,66.4613,0.8000
68.6322,66.6726,0.8000
66.9139,67.3307,0.8000
64.2260,68.9986,0.8000
63.1847,69.2674,0.8000
61.9552,68.5607,0.8000
61.9456,67.1880,0.8000
62.5302,66.1268,0.8000
65.7389,63.7870,0.8000
67.4056,63.3202,0.8000
72.1832,62.8519,0.8000
72.1832,62.8519,0.8000
72.1832,62.8519,1.8000
72.1832,62.8519,1.8000
74.5158,62.9270,1.8000
74.5158,62.9270,0.8000
76.4060,63.7071,0.8000
78.7540,64.1574,0.8000
83.9462,64.5794,0.8000
85.7288,64.8841,0.8000
87.2227,65.3467,0.8000
88.3781,65.8296,0.8000
89.8215,66.5388,0.8000
92.4119,67.9908,0.8000
94.1577,68.9982,0.8000
94.1577,68.9982,0.8000
94.1577,68.9982,1.8000
94.1577,68.9982,1.8000
77.5981,67.1965,1.8000
77.5981,67.1965,0.8000
76.2402,67.4342,0.8000
69.8643,66.6683,0.8000
68.6424,66.6896,0.8000
66.9091,67.1743,0.8000
64.2195,68.9282,0.8000
63.2222,69.1697,0.8000
62.2747,68.5446,0.8000
62.1357,67.4068,0.8000
66.1060,63.7057,0.8000
67.5441,63.2498,0.8000
71.4781,63.5417,0.8000
72.9352,64.0218,0.8000
73.9017,64.3629,0.8000
73.9017,64.3629,0.8000
73.9017,64.3629,1.8000
73.9017,64.3629,1.8000
58.2543,58.0215,1.8000
58.2543,58.0215,0.8000
57.0286,59.6720,0.8000
56.3625,61.0314,0.8000
55.4427,64.6403,0.8000
55.0768,68.4387,0.8000
54.8020,71.9234,0.8000
54.1994,77.0273,0.8000
53.6819,79.7395,0.8000
53.5050,80.4776,0.8000
53.0190,82.1838,0.8000
53.0190,82.1838,0.8000
53.0190,82.1838,1.8000
53.0190,82.1838,1.8000
53.0895,82.1790,1.8000
53.0895,82.1790,0.8000
53.8281,79.8856,0.8000
54.3828,77.0750,0.8000
54.8294,71.8899,0.8000
54.9909,68.4066,0.8000
55.3195,64.6356,0.8000
56.5052,60.1601,0.8000
57.0011,59.1409,0.8000
58.8423,56.6140,0.8000
58.8423,56.6140,0.8000
58.8423,56.6140,1.8000
58.8423,56.6140,1.8000
